Cinsiyet,Yaş Grubu,Medeni Durum,Çocuk Sahipliği,Eğitim Düzeyi,İş Durumu,Sosyal Sınıf,Yerleşim Yeri,Count,Prompt
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",2,"Ahmet, 34 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 81000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",9,"Ahmet, 48 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 220000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",3,"Ahmet, 40 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 4500000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Alt sınıf,"5,000’den daha az kişi",1,"Ahmet, 34 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 800 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Alt sınıf,"500,000 veya daha fazla kişi",1,"Ahmet, 46 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 1600000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ahmet, 40 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 27000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 49 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 490000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",1,"Ahmet, 32 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 1700000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",10,"Ahmet, 46 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 230000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",2,"Ahmet, 42 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 2500000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"5,000 - 19,999 kişi arası",1,"Ahmet, 48 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 16000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ahmet, 34 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 76000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 31 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 440000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",2,"Ahmet, 43 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 3100000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,Kendi işinin sahibi,"Çalışan, işçi, emekçi sınıfı","5,000 - 19,999 kişi arası",1,"Ahmet, 31 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 14000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ahmet, 44 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 71000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 36 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 140000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",3,"Ahmet, 45 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 51000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Lise mezunu,İşsiz/iş arıyor,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ahmet, 32 yaşında evli bir erkek, çocuk sahibi, lise mezunu, 110000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversiteden ayrılmış,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 31 yaşında evli bir erkek, çocuk sahibi, üniversiteden ayrılmış, 490000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",8,"Ahmet, 38 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 58000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",13,"Ahmet, 33 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 270000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",5,"Ahmet, 31 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 3700000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"5,000’den daha az kişi",1,"Ahmet, 35 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 3900 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"5,000 - 19,999 kişi arası",2,"Ahmet, 43 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 16000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",3,"Ahmet, 40 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 95000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",5,"Ahmet, 35 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 260000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ahmet, 30 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 3300000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ahmet, 36 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 180000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",2,"Ahmet, 46 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 2200000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 37 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 460000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"100,000 - 499,999 kişi arası",4,"Ahmet, 46 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 420000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",4,"Ahmet, 34 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 2500000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"5,000’den daha az kişi",1,"Ahmet, 43 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 4000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Kendi işinin sahibi,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ahmet, 48 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 220000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Kendi işinin sahibi,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",2,"Ahmet, 33 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 2900000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,Emekli,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ahmet, 33 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 1900000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"5,000 - 19,999 kişi arası",1,"Ahmet, 47 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 19000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,İşsiz/iş arıyor,"Çalışan, işçi, emekçi sınıfı","100,000 - 499,999 kişi arası",1,"Ahmet, 44 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 450000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli,Çocuk sahibi,Üniversite mezunu,İşsiz/iş arıyor,Alt sınıf,"500,000 veya daha fazla kişi",1,"Ahmet, 44 yaşında evli bir erkek, çocuk sahibi, üniversite mezunu, 1100000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuğu yok,Ortaokul mezunu,Kendi işinin sahibi,Orta sınıfın alt kısmında,"100,000 - 499,999 kişi arası",1,"Ahmet, 37 yaşında boşanmış bir erkek, çocuğu yok, ortaokul mezunu, 370000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuğu yok,Lise mezunu,İşsiz/iş arıyor,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ahmet, 34 yaşında boşanmış bir erkek, çocuğu yok, lise mezunu, 3900000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuk sahibi,İlkokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ahmet, 37 yaşında boşanmış bir erkek, çocuk sahibi, i̇lkokul mezunu, 58000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"5,000’den daha az kişi",1,"Ahmet, 44 yaşında boşanmış bir erkek, çocuk sahibi, lise mezunu, 2400 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",1,"Ahmet, 36 yaşında boşanmış bir erkek, çocuk sahibi, lise mezunu, 4200000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Ücretli ve yarı zamanlı (yani haftada 30 saatten az) çalışıyor,"Çalışan, işçi, emekçi sınıfı","500,000 veya daha fazla kişi",1,"Ahmet, 36 yaşında boşanmış bir erkek, çocuk sahibi, lise mezunu, 2900000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuk sahibi,Lise mezunu,Emekli,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ahmet, 40 yaşında boşanmış bir erkek, çocuk sahibi, lise mezunu, 320000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"20,000 - 99,999 kişi arası",1,"Ahmet, 41 yaşında boşanmış bir erkek, çocuk sahibi, üniversite mezunu, 36000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",1,"Ahmet, 40 yaşında boşanmış bir erkek, çocuk sahibi, üniversite mezunu, 28000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Boşanmış,Çocuk sahibi,Üniversite mezunu,Kendi işinin sahibi,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",1,"Ahmet, 44 yaşında boşanmış bir erkek, çocuk sahibi, üniversite mezunu, 31000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Evli fakat eşinden ayrı yaşıyor,Çocuk sahibi,Ortaokul mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın alt kısmında,"500,000 veya daha fazla kişi",1,"Ahmet, 49 yaşında evli fakat eşinden ayrı yaşıyor bir erkek, çocuk sahibi, ortaokul mezunu, 700000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın alt kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Eşi ölmüş yani dul,Çocuğu yok,Hiç okula gitmemiş,İşsiz/iş arıyor,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ahmet, 47 yaşında eşi ölmüş yani dul bir erkek, çocuğu yok, hiç okula gitmemiş, 220000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30-50 yaş arası,Eşi ölmüş yani dul,Çocuk sahibi,Lise mezunu,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Orta sınıfın üst kısmında,"500,000 veya daha fazla kişi",1,"Ahmet, 46 yaşında eşi ölmüş yani dul bir erkek, çocuk sahibi, lise mezunu, 1700000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Bekâr,Çocuğu yok,Hiç okula gitmemiş,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,Alt sınıf,"5,000’den daha az kişi",1,"Ahmet, 37 yaşında bekâr bir erkek, çocuğu yok, hiç okula gitmemiş, 3000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30-50 yaş arası,Bekâr,Çocuğu yok,Hiç okula gitmemiş,İşsiz/iş arıyor,Orta sınıfın üst kısmında,"20,000 - 99,999 kişi arası",1,"Ahmet, 49 yaşında bekâr bir erkek, çocuğu yok, hiç okula gitmemiş, 82000 nüfusa sahip bir şehirde yaşıyor ve kendisini orta sınıfın üst kısmında olarak tanımlıyor."
Erkek,30-50 yaş arası,Bekâr,Çocuğu yok,Hiç okula gitmemiş,İşsiz/iş arıyor,Alt sınıf,"100,000 - 499,999 kişi arası",1,"Ahmet, 41 yaşında bekâr bir erkek, çocuğu yok, hiç okula gitmemiş, 490000 nüfusa sahip bir şehirde yaşıyor ve kendisini alt sınıf olarak tanımlıyor."
Erkek,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokuldan ayrılmış,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","5,000’den daha az kişi",1,"Ahmet, 44 yaşında bekâr bir erkek, çocuğu yok, i̇lkokuldan ayrılmış, 2200 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
Erkek,30-50 yaş arası,Bekâr,Çocuğu yok,İlkokuldan ayrılmış,Ücretli ve tam zamanlı (yani haftada 30 saatten fazla) çalışıyor,"Çalışan, işçi, emekçi sınıfı","20,000 - 99,999 kişi arası",1,"Ahmet, 36 yaşında bekâr bir erkek, çocuğu yok, i̇lkokuldan ayrılmış, 26000 nüfusa sahip bir şehirde yaşıyor ve kendisini çalışan, işçi, emekçi sınıfı olarak tanımlıyor."
